-1.60751 -1.36125 1.15124 2.40051
-1.63731 -1.34555 1.14214 2.40744
-1.67121 -1.31895 1.13574 2.41298
-1.70521 -1.27455 1.14084 2.41531
-1.73741 -1.21025 1.16304 2.41577
-1.76971 -1.13575 1.19834 2.42029
-1.80331 -1.07205 1.23494 2.4344
-1.83621 -1.04415 1.25904 2.45909
-1.86651 -1.06105 1.26644 2.4927
-1.89311 -1.10275 1.26994 2.53233
-1.91441 -1.14005 1.28774 2.57351
-1.92991 -1.15285 1.33174 2.61288
-1.94011 -1.14535 1.39304 2.64885
-1.94471 -1.13785 1.44834 2.67849
-1.94211 -1.15145 1.47544 2.69714
-1.93191 -1.18725 1.46664 2.70053
-1.91751 -1.22075 1.43564 2.68852
-1.90271 -1.22725 1.40534 2.66485
-1.89001 -1.19525 1.39484 2.63559
-1.87841 -1.13595 1.40364 2.60557
-1.86541 -1.07485 1.41834 2.57813
-1.84721 -1.03595 1.42444 2.55233
-1.82071 -1.03145 1.41464 2.52588
-1.78781 -1.05925 1.39664 2.50377
-1.75311 -1.10775 1.38534 2.49393
-1.72041 -1.16085 1.39124 2.49859
-1.69071 -1.20165 1.41804 2.51263
-1.66451 -1.22115 1.45834 2.52756
-1.64301 -1.22135 1.49494 2.53496
-1.62471 -1.21135 1.50944 2.52695
-1.60741 -1.20165 1.49174 2.5006
-1.59131 -1.19615 1.44614 2.46056
-1.57921 -1.19245 1.38684 2.41644
-1.57201 -1.18755 1.32914 2.37657
-1.56851 -1.17955 1.28534 2.34599
-1.56651 -1.16695 1.26414 2.32675
-1.56471 -1.15075 1.26844 2.3198
-1.56261 -1.13695 1.29374 2.32555
-1.55951 -1.13675 1.32704 2.34207
-1.55361 -1.16015 1.35424 2.36508
-1.54521 -1.20195 1.37054 2.38972
-1.53591 -1.24125 1.38164 2.41011
-1.52621 -1.26045 1.39284 2.42034
-1.51621 -1.25505 1.40244 2.41679
-1.50691 -1.22925 1.40384 2.39846
-1.49911 -1.19085 1.39114 2.36659
-1.49291 -1.14865 1.36154 2.32421
-1.48771 -1.11065 1.31594 2.27564
-1.48301 -1.08155 1.26024 2.22649
-1.47771 -1.06135 1.20574 2.18264
-1.46991 -1.04825 1.16644 2.14943
-1.45771 -1.04065 1.15324 2.13022
-1.44131 -1.03915 1.16874 2.12677
-1.42481 -1.04555 1.20854 2.14099
-1.41321 -1.06115 1.26534 2.17354
-1.41051 -1.08535 1.33154 2.22273
-1.41811 -1.11665 1.39914 2.28376
-1.43481 -1.15295 1.45984 2.34928
-1.45691 -1.19185 1.50544 2.41028
-1.47971 -1.22995 1.52954 2.45801
-1.49951 -1.26185 1.53014 2.48639
-1.51331 -1.28105 1.51134 2.49306
-1.51941 -1.28095 1.48214 2.47915
-1.51721 -1.25945 1.45154 2.44849
-1.50901 -1.22265 1.42404 2.40829
-1.49811 -1.18175 1.40154 2.36753
-1.48761 -1.14745 1.38504 2.33409
-1.47951 -1.12715 1.37514 2.3131
-1.47471 -1.12565 1.37174 2.30728
-1.47371 -1.14585 1.37264 2.3171
-1.47681 -1.18905 1.37444 2.34177
-1.48451 -1.25315 1.37414 2.37958
-1.49641 -1.32945 1.37164 2.42654
-1.51061 -1.40215 1.37184 2.47587
-1.52351 -1.45505 1.38094 2.51898
-1.53461 -1.48355 1.39704 2.55101
-1.54691 -1.49485 1.40904 2.57156
-1.56231 -1.49785 1.40554 2.58068
-1.58011 -1.49965 1.38074 2.57917
-1.59891 -1.50435 1.33504 2.56942
-1.61781 -1.51315 1.27464 2.55571
-1.63601 -1.52535 1.21124 2.54368
-1.65191 -1.53935 1.15904 2.53807
-1.66311 -1.55245 1.13204 2.54117
-1.66801 -1.56335 1.13794 2.55367
-1.66581 -1.57495 1.17334 2.57529
-1.65651 -1.59165 1.22554 2.60371
-1.63951 -1.61675 1.27614 2.63257
-1.61441 -1.64985 1.30804 2.65317
-1.58121 -1.68295 1.31514 2.65747
-1.54011 -1.70065 1.30694 2.6405
-1.48961 -1.68755 1.30094 2.59985
-1.42871 -1.64145 1.30564 2.53777
-1.35981 -1.57695 1.31444 2.46244
-1.28581 -1.51185 1.31974 2.38342
-1.20751 -1.45615 1.32014 2.30678
-1.12741 -1.41165 1.31984 2.23736
-1.05191 -1.37555 1.32504 2.18045
-0.989112 -1.34485 1.33974 2.14053
-0.945112 -1.31745 1.36534 2.11968
-0.923512 -1.29275 1.40144 2.11852
-0.925612 -1.27045 1.44614 2.13591
-0.950212 -1.25035 1.49714 2.16973
-0.993812 -1.23275 1.55104 2.21654
-1.04981 -1.21925 1.60314 2.27128
-1.10981 -1.21415 1.64634 2.32729
-1.16651 -1.22305 1.67284 2.37802
-1.21861 -1.24575 1.67964 2.42035
-1.26701 -1.27195 1.67374 2.4545
-1.31081 -1.28495 1.66964 2.48133
-1.34831 -1.26855 1.68354 2.50229
-1.37971 -1.22185 1.71804 2.51956
-1.40531 -1.16325 1.75604 2.53214
-1.42291 -1.11715 1.77204 2.53235
-1.43041 -1.09615 1.75274 2.51391
-1.43051 -1.09075 1.71744 2.4871
-1.42751 -1.08525 1.69514 2.4676
-1.42371 -1.06965 1.70334 2.46424
-1.42131 -1.04685 1.73804 2.47726
-1.42321 -1.02625 1.78214 2.50095
-1.42921 -1.01685 1.81524 2.52423
-1.43601 -1.02535 1.81984 2.53481
-1.44271 -1.05265 1.79014 2.52865
-1.45431 -1.09035 1.73664 2.51392
-1.47491 -1.12415 1.67774 2.50078
-1.50321 -1.13765 1.63364 2.49453
-1.53721 -1.12175 1.61594 2.49652
-1.57851 -1.08675 1.61534 2.5064
-1.62731 -1.05385 1.61164 2.52113
-1.68061 -1.04305 1.58594 2.53527
-1.73601 -1.06145 1.53444 2.54851
-1.79161 -1.09725 1.47454 2.56673
-1.84371 -1.13045 1.42934 2.59233
-1.88941 -1.14195 1.41734 2.6235
-1.92681 -1.13025 1.43834 2.65686
-1.95371 -1.11535 1.47024 2.68749
-1.97121 -1.12325 1.48434 2.7112
-1.98111 -1.16645 1.46484 2.72602
-1.98201 -1.22385 1.42514 2.73079
-1.97391 -1.26275 1.39034 2.72468
-1.95871 -1.26315 1.37954 2.70836
-1.93641 -1.23475 1.38584 2.68232
-1.90781 -1.20345 1.39044 2.64978
-1.87391 -1.19385 1.37974 2.61543
-1.83511 -1.21755 1.35024 2.58325
-1.79221 -1.26565 1.31394 2.5574
-1.74681 -1.31795 1.28984 2.54008
-1.69991 -1.35235 1.29604 2.52948
-1.65221 -1.36015 1.33644 2.52307
-1.60401 -1.35465 1.39564 2.52106
-1.55231 -1.35525 1.45104 2.5203
-1.49111 -1.37395 1.48524 2.51338
-1.41831 -1.40765 1.49644 2.49648
-1.33801 -1.44485 1.49484 2.47233
-1.25581 -1.47605 1.49034 2.44477
-1.17641 -1.49705 1.48814 2.41654
-1.10391 -1.50785 1.49014 2.39014
-1.04281 -1.51095 1.49734 2.36906
-0.997512 -1.51045 1.50994 2.3572
-0.971312 -1.50985 1.52864 2.35793
-0.965712 -1.51135 1.55374 2.37295
-0.980512 -1.51595 1.58534 2.40267
-1.01321 -1.52265 1.62304 2.44526
-1.05961 -1.52955 1.66534 2.49713
-1.11371 -1.53455 1.70964 2.55305
-1.16931 -1.53805 1.75054 2.60716
-1.22161 -1.54315 1.78084 2.65425
-1.26761 -1.55395 1.79434 2.69096
-1.30581 -1.56985 1.78994 2.71541
-1.33581 -1.58655 1.77124 2.72742
-1.35641 -1.59985 1.74404 2.72783
-1.36561 -1.60865 1.71454 2.71888
-1.36111 -1.61475 1.68754 2.7033
-1.34091 -1.62125 1.66674 2.68412
-1.30441 -1.63055 1.65294 2.66315
-1.25241 -1.64355 1.64534 2.64139
-1.18741 -1.65945 1.64124 2.61866
-1.11321 -1.67615 1.63764 2.59434
-1.03491 -1.69135 1.63224 2.56825
-0.958112 -1.70335 1.62354 2.54072
-0.888512 -1.71145 1.61174 2.51321
-0.831112 -1.71525 1.59874 2.48773
-0.789012 -1.71375 1.58794 2.46597
-0.762212 -1.70585 1.58244 2.44847
-0.747712 -1.69105 1.58344 2.43434
-0.741612 -1.67215 1.58844 2.42265
-0.740912 -1.65505 1.59164 2.41277
-0.746012 -1.64465 1.58874 2.40531
-0.760212 -1.64105 1.57994 2.4015
-0.786212 -1.64035 1.56844 2.40185
-0.823812 -1.63795 1.55724 2.40552
-0.869712 -1.63115 1.54864 2.4115
-0.918912 -1.61835 1.54504 2.4188
-0.965612 -1.59885 1.54964 2.42695
-1.00411 -1.57195 1.56644 2.43578
-1.03051 -1.53795 1.59884 2.44613
-1.04371 -1.49895 1.64644 2.45905
-1.04571 -1.46025 1.70354 2.47546
-1.03841 -1.43235 1.75894 2.49475
-1.02201 -1.43055 1.79844 2.51503
-0.997612 -1.45855 1.81484 2.53303
-0.971012 -1.49995 1.81314 2.54562
-0.946812 -1.53495 1.80274 2.54998
-0.925012 -1.55005 1.79184 2.54342
-0.905012 -1.54085 1.78414 2.52516
-0.890612 -1.51175 1.77784 2.49786
-0.887912 -1.47145 1.77004 2.4671
-0.902012 -1.42655 1.76024 2.43867
-0.935512 -1.38105 1.74984 2.41752
-0.988812 -1.33685 1.74114 2.40759
-1.05951 -1.29575 1.73684 2.41208
-1.14261 -1.25985 1.73844 2.43207
-1.23021 -1.23225 1.74414 2.46452
-1.31291 -1.21655 1.74724 2.50131
-1.38411 -1.21545 1.73944 2.53352
-1.44331 -1.22925 1.72114 2.56057
-1.49331 -1.25675 1.70084 2.58887
-1.53661 -1.29585 1.68534 2.62312
-1.57491 -1.34325 1.67654 2.66373
-1.60971 -1.39345 1.67354 2.70806
-1.64171 -1.43725 1.67674 2.75179
-1.67161 -1.46155 1.69044 2.7907
-1.70031 -1.45435 1.71994 2.82212
-1.72791 -1.41605 1.76244 2.84554
-1.75171 -1.36465 1.80164 2.85949
-1.76621 -1.33635 1.81034 2.86053
-1.76681 -1.35805 1.77524 2.8491
-1.75901 -1.39425 1.72984 2.8338
-1.75111 -1.39925 1.71224 2.82065
-1.74421 -1.36515 1.73164 2.81149
-1.73491 -1.31835 1.76954 2.807
-1.72171 -1.28095 1.81024 2.80751
-1.70351 -1.26605 1.84414 2.8117
-1.67961 -1.28145 1.86464 2.81782
-1.65141 -1.32585 1.86844 2.8242
-1.62221 -1.38945 1.85624 2.8298
-1.59591 -1.45925 1.83194 2.83414
-1.57311 -1.51935 1.80514 2.83578
-1.54801 -1.54555 1.80004 2.83288
-1.51301 -1.52405 1.83524 2.82489
-1.47491 -1.49155 1.87204 2.81151
-1.43981 -1.49495 1.85774 2.78552
-1.40991 -1.53005 1.79874 2.75034
-1.38451 -1.57115 1.73514 2.71958
-1.35911 -1.60285 1.69224 2.69814
-1.33051 -1.61885 1.67944 2.68541
-1.29981 -1.62365 1.69184 2.68106
-1.26961 -1.62635 1.71964 2.68591
-1.24151 -1.63275 1.75584 2.70004
-1.21571 -1.64565 1.79574 2.72228
-1.19231 -1.66515 1.83604 2.75052
-1.17021 -1.69035 1.87324 2.78131
-1.14791 -1.71885 1.90474 2.81073
-1.12281 -1.74685 1.92944 2.8346
-1.09151 -1.76895 1.94934 2.84965
-1.05011 -1.77975 1.96804 2.85367
-0.996512 -1.77925 1.98434 2.84541
-0.934212 -1.77245 1.99184 2.8252
-0.871712 -1.76325 1.98604 2.79523
-0.818712 -1.75325 1.96684 2.7591
-0.782612 -1.74235 1.93764 2.72079
-0.766912 -1.73015 1.90304 2.68386
-0.772412 -1.71605 1.86834 2.65182
-0.796712 -1.69935 1.83834 2.62717
-0.836012 -1.68035 1.81684 2.61216
-0.884312 -1.66015 1.80694 2.60828
-0.934612 -1.64115 1.81114 2.6167
-0.979212 -1.62635 1.83034 2.63705
-1.01151 -1.61915 1.86294 2.66746
-1.02681 -1.62295 1.90264 2.70339
-1.02271 -1.63955 1.93974 2.738
-1.00071 -1.66625 1.96724 2.76547
-0.967312 -1.69565 1.98484 2.78397
-0.931212 -1.71925 1.99594 2.79406
-0.900112 -1.73145 2.00284 2.79634
-0.878412 -1.72955 2.00714 2.79134
-0.868412 -1.71305 2.00964 2.77981
-0.870912 -1.68285 2.01084 2.76296
-0.885112 -1.64115 2.01124 2.7426
-0.908512 -1.59085 2.01154 2.72075
-0.935512 -1.53615 2.01174 2.69853
-0.957112 -1.48295 2.01054 2.67535
-0.961812 -1.43885 2.00494 2.64861
-0.941312 -1.41025 1.99404 2.61745
-0.896712 -1.39685 1.98404 2.58683
-0.836012 -1.39225 1.98354 2.56353
-0.769112 -1.38935 1.99694 2.55139
-0.704412 -1.38245 2.02424 2.55047
-0.648712 -1.36875 2.06234 2.55882
-0.607312 -1.34865 2.10594 2.57345
-0.585412 -1.32545 2.14724 2.5904
-0.585512 -1.30515 2.17674 2.6047
-0.604612 -1.29555 2.18484 2.61104
-0.633412 -1.30305 2.16534 2.60535
-0.662912 -1.32675 2.12074 2.58791
-0.689812 -1.35725 2.06284 2.56384
-0.714112 -1.38415 2.00534 2.53914
-0.736012 -1.40125 1.95844 2.51807
-0.755612 -1.40605 1.92784 2.5029
-0.772212 -1.39885 1.91624 2.49501
-0.785212 -1.38125 1.92414 2.49534
-0.793112 -1.35605 1.94904 2.50333
-0.793512 -1.32645 1.98584 2.51648
-0.782412 -1.29565 2.02664 2.52946
-0.756912 -1.26585 2.06374 2.53659
-0.718912 -1.23785 2.09284 2.53557
-0.676612 -1.21125 2.11324 2.52799
-0.640212 -1.18555 2.12474 2.51593
-0.618212 -1.16075 2.12624 2.50008
-0.614912 -1.13735 2.11554 2.47935
-0.630312 -1.11635 2.09094 2.45266
-0.660012 -1.09985 2.05174 2.41969
-0.697412 -1.09015 1.99834 2.38079
-0.737212 -1.08845 1.93404 2.33853
-0.775812 -1.09345 1.86514 2.29701
-0.810412 -1.10275 1.80034 2.26143
-0.837112 -1.11535 1.74734 2.23561
-0.851512 -1.13235 1.71194 2.22217
-0.850112 -1.15605 1.69614 2.22172
-0.831312 -1.18895 1.69784 2.23324
-0.795612 -1.23355 1.71164 2.25485
-0.746812 -1.28995 1.73274 2.28563
-0.693212 -1.35445 1.75964 2.32624
-0.646912 -1.42105 1.79354 2.37795
-0.619412 -1.48485 1.83404 2.4397
-0.617912 -1.54305 1.87924 2.50886
-0.644412 -1.59545 1.92514 2.58203
-0.693712 -1.64375 1.96624 2.65504
-0.752112 -1.69295 1.99434 2.72197
-0.802112 -1.74935 2.00014 2.77564
-0.839812 -1.81195 1.98104 2.813
-0.877412 -1.87155 1.94474 2.83806
-0.926112 -1.92125 1.90084 2.85694
-0.990312 -1.95925 1.85654 2.87509
-1.06791 -1.98725 1.81704 2.89676
-1.15171 -2.00805 1.78864 2.92539
-1.22901 -2.02115 1.78194 2.96156
-1.28551 -2.02125 1.81214 3.00364
-1.31511 -2.00655 1.88694 3.05226
-1.32381 -1.98365 1.99634 3.1101
-1.31811 -1.95685 2.12194 3.17322
-1.29921 -1.92845 2.24254 3.23046
-1.26241 -1.90875 2.33354 3.26839
-1.20221 -1.91145 2.37674 3.27838
-1.12321 -1.92745 2.38334 3.26451
-1.03741 -1.94155 2.37154 3.23574
-0.955412 -1.94905 2.35004 3.19911
-0.885112 -1.95195 2.32134 3.15945
-0.832312 -1.95395 2.28584 3.12021
-0.801312 -1.95785 2.24494 3.08464
-0.792812 -1.96325 2.20324 3.05568
-0.801512 -1.96325 2.17044 3.0344
-0.814912 -1.94475 2.16014 3.01867
-0.827612 -1.90285 2.17684 3.00739
-0.849812 -1.85105 2.20984 3.00532
-0.890212 -1.80605 2.24474 3.01549
-0.945412 -1.78125 2.26854 3.03528
-1.00481 -1.78685 2.27014 3.05876
-1.06341 -1.82145 2.24674 3.08162
-1.12301 -1.87175 2.20514 3.10278
-1.18391 -1.92505 2.15294 3.12132
-1.24301 -1.97465 2.09294 3.13444
-1.29551 -2.01835 2.02534 3.13912
-1.33581 -2.05585 1.94994 3.1326
-1.35771 -2.08555 1.86964 3.11263
-1.35371 -2.10315 1.79194 3.07682
-1.31891 -2.10445 1.72424 3.02345
-1.25831 -2.09375 1.66394 2.95564
-1.18451 -2.08005 1.60354 2.88115
-1.10961 -2.06795 1.53904 2.80647
-1.04341 -2.05755 1.47024 2.73566
-0.993912 -2.04595 1.39934 2.67057
-0.966412 -2.02965 1.32884 2.61137
-0.961212 -2.00515 1.26144 2.55652
-0.971212 -1.96955 1.19944 2.50221
-0.983212 -1.92035 1.14524 2.44254
-0.986212 -1.86045 1.09884 2.37515
-0.977412 -1.80355 1.05834 2.30829
-0.958212 -1.76725 1.02274 2.25551
-0.931312 -1.76245 0.992143 2.22664
-0.900112 -1.79155 0.966843 2.2259
-0.868612 -1.84945 0.947043 2.25207
-0.837712 -1.92445 0.932143 2.29655
-0.802912 -2.00025 0.921643 2.34416
-0.758212 -2.06245 0.915143 2.38035
-0.707912 -2.11085 0.911943 2.40592
-0.664912 -2.15275 0.910943 2.43028
-0.639712 -2.19295 0.910743 2.45921
-0.637812 -2.23175 0.910143 2.49316
-0.660312 -2.26725 0.908543 2.53019
-0.703412 -2.29555 0.905243 2.56589
-0.756712 -2.30905 0.900743 2.59146
-0.805612 -2.29745 0.895743 2.59415
-0.844212 -2.25805 0.890243 2.56983
-0.879312 -2.20285 0.882843 2.53084
-0.917312 -2.14825 0.872943 2.49369
-0.958512 -2.10735 0.861143 2.47007
-0.998512 -2.08995 0.849143 2.46697
-1.03101 -2.10155 0.838043 2.48632
-1.04941 -2.13945 0.828943 2.52302
-1.04601 -2.18575 0.822443 2.55892
-1.01291 -2.21325 0.819243 2.56819
-0.957212 -2.22085 0.818243 2.55303
-0.899212 -2.22665 0.816443 2.53636
-0.857012 -2.23765 0.811443 2.52982
-0.843912 -2.25215 0.801643 2.53515
-0.866912 -2.26675 0.785843 2.55093
-0.923712 -2.28115 0.763943 2.57692
-1.00141 -2.29485 0.736143 2.6098
-1.07821 -2.29975 0.703243 2.63552
-1.13181 -2.28255 0.663943 2.63284
-1.15761 -2.25355 0.617243 2.60759
-1.16411 -2.23965 0.565843 2.58677
-1.15941 -2.25345 0.514043 2.58583
-1.15001 -2.29305 0.466343 2.60731
-1.14161 -2.35015 0.427543 2.6475
-1.13621 -2.41565 0.400443 2.69939
-1.12951 -2.47755 0.383843 2.7498
-1.10931 -2.51925 0.371343 2.7776
-1.06811 -2.53205 0.358043 2.77134
-1.02011 -2.52565 0.350043 2.74628
-0.985512 -2.51015 0.354343 2.71986
-0.976512 -2.48935 0.372943 2.69991
-0.996812 -2.46365 0.404843 2.68833
-1.03881 -2.43105 0.446343 2.68111
-1.08011 -2.38475 0.489143 2.66326
-1.09271 -2.31625 0.524543 2.61422
-1.08201 -2.23715 0.553643 2.546
-1.06871 -2.16985 0.579643 2.48724
-1.06091 -2.13085 0.601543 2.45518
-1.05831 -2.12935 0.617243 2.45665
-1.05761 -2.16645 0.625643 2.49068
-1.05171 -2.23235 0.626743 2.54603
-1.02581 -2.30895 0.621243 2.60182
-0.975512 -2.38135 0.610143 2.64476
-0.930312 -2.44415 0.595343 2.68212
-0.924512 -2.49205 0.577943 2.72012
-0.973312 -2.52105 0.558643 2.75955
-1.06591 -2.53315 0.538343 2.80051
-1.16851 -2.53005 0.516443 2.8343
-1.24931 -2.50955 0.490543 2.84592
-1.31231 -2.48045 0.463443 2.84422
-1.37321 -2.45805 0.441043 2.84995
-1.43781 -2.45235 0.426743 2.87462
-1.50491 -2.46645 0.421443 2.91989
-1.56811 -2.49475 0.423343 2.97691
-1.61351 -2.51695 0.425043 3.01979
-1.62921 -2.50845 0.417043 3.02003
-1.62751 -2.48185 0.405643 2.99548
-1.62301 -2.46405 0.403043 2.97794
-1.62001 -2.46775 0.415143 2.98104
-1.61811 -2.49145 0.442043 3.0035
-1.61321 -2.51825 0.476643 3.0284
-1.59851 -2.51615 0.504943 3.02344
-1.57451 -2.47795 0.523843 2.98224
-1.54931 -2.43475 0.546143 2.93711
-1.52681 -2.40945 0.578943 2.91063
-1.50861 -2.40875 0.622443 2.90954
-1.49611 -2.42785 0.672643 2.93006
-1.48991 -2.44905 0.722843 2.95638
-1.48901 -2.44555 0.766143 2.96392
-1.49311 -2.41175 0.801143 2.9475
-1.50281 -2.37125 0.827643 2.92682
-1.51711 -2.34405 0.844443 2.91707
-1.53421 -2.33795 0.850643 2.92291
-1.55261 -2.35095 0.846543 2.9418
-1.57031 -2.36995 0.834443 2.96291
-1.58301 -2.37095 0.818843 2.96611
-1.58611 -2.34215 0.803043 2.94046
-1.58001 -2.30525 0.786243 2.90324
-1.56671 -2.28585 0.768443 2.8758
-1.54711 -2.29675 0.751043 2.86926
-1.52291 -2.33755 0.735143 2.8851
-1.49501 -2.39695 0.721743 2.91571
-1.46101 -2.45295 0.710543 2.94217
-1.41401 -2.48065 0.699943 2.93989
-1.35551 -2.47765 0.689043 2.90705
-1.29791 -2.46105 0.679643 2.86413
-1.25231 -2.44315 0.673543 2.82682
-1.22421 -2.42805 0.671343 2.80086
-1.21341 -2.41455 0.672843 2.7848
-1.21221 -2.39665 0.677143 2.76982
-1.20431 -2.36335 0.682743 2.73896
-1.17431 -2.30935 0.689243 2.68089
-1.12541 -2.24735 0.697443 2.60836
-1.06941 -2.19485 0.707043 2.54183
-1.01521 -2.16035 0.716443 2.4922
-0.969112 -2.14375 0.723843 2.46146
-0.936612 -2.14005 0.727843 2.4468
-0.920512 -2.14205 0.727443 2.44231
-0.917512 -2.14215 0.722943 2.43993
-0.915512 -2.13165 0.715643 2.42781
-0.901212 -2.10295 0.707043 2.39468
-0.876612 -2.05805 0.696743 2.34296
-0.855112 -2.00845 0.683643 2.28746
-0.845212 -1.96555 0.667943 2.24141
-0.848912 -1.93765 0.650243 2.21313
-0.864712 -1.93005 0.631543 2.20719
-0.890012 -1.94515 0.612643 2.2251
-0.920312 -1.98015 0.593843 2.26288
-0.946212 -2.02355 0.573343 2.30625
-0.951812 -2.05395 0.546143 2.32872
-0.931312 -2.06115 0.508843 2.31832
-0.901012 -2.06175 0.466943 2.29797
-0.877212 -2.07105 0.427543 2.28944
-0.868612 -2.09485 0.394643 2.30188
-0.877912 -2.13295 0.369843 2.33602
-0.903112 -2.18095 0.352343 2.38669
-0.934212 -2.22805 0.338243 2.43954
-0.952112 -2.25605 0.320443 2.46961
-0.947012 -2.25745 0.296443 2.46593
-0.936112 -2.24595 0.270843 2.44825
-0.937112 -2.23445 0.246643 2.43552
-0.957212 -2.22845 0.223643 2.43562
-0.997712 -2.22985 0.200943 2.45113
-1.05491 -2.23875 0.177143 2.48117
-1.11781 -2.25095 0.150343 2.51771
-1.16321 -2.25485 0.117343 2.53992
-1.16981 -2.23985 0.0745429 2.52803
-1.15051 -2.21535 0.0240429 2.4964
-1.12821 -2.19515 -0.0279571 2.46826
-1.11521 -2.18515 -0.0763571 2.45447
-1.11611 -2.18625 -0.117757 2.45749
-1.13171 -2.19655 -0.150357 2.47552
-1.15961 -2.21265 -0.174457 2.50419
-1.19201 -2.22795 -0.193457 2.53418
-1.21561 -2.23255 -0.214157 2.55105
-1.22031 -2.21685 -0.243557 2.54222
-1.21121 -2.17935 -0.280557 2.50905
-1.20051 -2.12475 -0.318657 2.46116
-1.19601 -2.05775 -0.354257 2.4063
-1.20011 -1.98255 -0.387457 2.34966
-1.21131 -1.90405 -0.420457 2.29553
-1.22461 -1.82885 -0.454557 2.24744
-1.23201 -1.76505 -0.487857 2.20709
-1.22451 -1.72055 -0.514657 2.17361
-1.19961 -1.69695 -0.531157 2.14495
-1.16641 -1.68765 -0.541357 2.12173
-1.13861 -1.68415 -0.551157 2.10632
-1.12671 -1.68065 -0.563257 2.10031
-1.13581 -1.67395 -0.578157 2.10391
-1.16651 -1.66275 -0.595757 2.1167
-1.21561 -1.64745 -0.615757 2.13798
-1.27631 -1.63045 -0.636657 2.16626
-1.33901 -1.61675 -0.654757 2.19899
-1.39341 -1.61385 -0.663257 2.23294
-1.43451 -1.62725 -0.658957 2.26715
-1.46381 -1.65595 -0.647357 2.30304
-1.48511 -1.69435 -0.638057 2.34169
-1.50061 -1.73685 -0.637257 2.38214
-1.51031 -1.77785 -0.648157 2.42113
-1.51221 -1.81055 -0.672857 2.45308
-1.50421 -1.82825 -0.712957 2.47254
-1.48641 -1.82875 -0.766357 2.47811
-1.45991 -1.81875 -0.823057 2.47318
-1.42321 -1.81265 -0.867457 2.46246
-1.37291 -1.82175 -0.888357 2.44803
-1.31351 -1.84095 -0.888657 2.42984
-1.25571 -1.85825 -0.876457 2.40792
-1.20851 -1.86695 -0.857057 2.38339
-1.17721 -1.86555 -0.833857 2.35827
-1.16411 -1.85545 -0.809357 2.33515
-1.16891 -1.83985 -0.786257 2.31724
-1.18911 -1.82275 -0.767357 2.30765
-1.22051 -1.80985 -0.755357 2.30993
-1.25671 -1.80855 -0.751157 2.32689
-1.29151 -1.82685 -0.752857 2.36054
-1.32101 -1.87045 -0.756857 2.41174
-1.34591 -1.93695 -0.761657 2.47858
-1.36871 -2.01485 -0.770657 2.55478
-1.38961 -2.08775 -0.789657 2.62931
-1.40591 -2.14045 -0.821757 2.6895
-1.41641 -2.16525 -0.860657 2.72677
-1.42261 -2.16105 -0.891357 2.73651
-1.42581 -2.13015 -0.899457 2.71652
-1.42761 -2.07725 -0.878157 2.66912
-1.43051 -2.00875 -0.829157 2.60172
-1.43731 -1.93215 -0.760557 2.52537
